hospital_name,indicator,observed_rate_2016,expected_rate_2016,SMR_2016,number_of_cases_2016
Regionalspital Emmental AG,E.5.1.F,,,,3
Regionalspital Emmental AG,E.5.2.M,,,,3
Regionalspital Emmental AG,E.5.3.M,,,,0
Regionalspital Emmental AG,E.5.6.M,,,,0
Regionalspital Emmental AG,E.6 Operationen am ÷sophagus, , , , 
Regionalspital Emmental AG,E.6.1.M,,,,0
Regionalspital Emmental AG,E.7 Operationen am Pankreas, , , , 
Regionalspital Emmental AG,E.7.1.M,,,,0
Regionalspital Emmental AG,E.7.2.M,,,,0
Regionalspital Emmental AG,E.8 Bariatrische Chirurgie, , , , 
Regionalspital Emmental AG,E.8.1.M,,,,0
Regionalspital Emmental AG,F Gef‰sserkrankungen, , , , 
Regionalspital Emmental AG,F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Regionalspital Emmental AG,F.1.1.M,,,,0
Regionalspital Emmental AG,F.1.2.M,,,,0
Regionalspital Emmental AG,F.1.3.F,,,,0
Regionalspital Emmental AG,F.1.4.F,,,,0
Regionalspital Emmental AG,F.2 Erkrankungen der Aorta, , , , 
Regionalspital Emmental AG,F.2.1.F,,,,0
Regionalspital Emmental AG,F.2.7.F,,,,0
Regionalspital Emmental AG,F.2.2.M,,,,0
Regionalspital Emmental AG,F.2.3.M,,,,0
Regionalspital Emmental AG,F.2.8.M,,,,0
Regionalspital Emmental AG,F.2.9.M,,,,0
Regionalspital Emmental AG,F.2.4.F,,,,0
Regionalspital Emmental AG,F.2.10.M,,,,0
Regionalspital Emmental AG,F.2.11.M,,,,0
Regionalspital Emmental AG,F.2.12.M,,,,0
Regionalspital Emmental AG,F.2.5.M,,,,4
Regionalspital Emmental AG,F.2.6.M,,,,0
Regionalspital Emmental AG,F.3 Operationen an Becken≠/Beinarterien, , , , 
Regionalspital Emmental AG,F.3.1.M,,,,0
Regionalspital Emmental AG,F.3.2.M,,,,0
Regionalspital Emmental AG,F.3.3.M,,,,0
Regionalspital Emmental AG,F.3.4.M,,,,0
Regionalspital Emmental AG,F.3.5.M,,,,0
Regionalspital Emmental AG,F.3.6.M,,,,0
Regionalspital Emmental AG,F.3.7.M,,,,0
Regionalspital Emmental AG,F.3.8.F,,,,0
Regionalspital Emmental AG,F.3.9.F,,,,0
Regionalspital Emmental AG,F.4 Amputationen, , , , 
Regionalspital Emmental AG,F.4.1.M,0,0.024,0,13
Regionalspital Emmental AG,F.4.2.M,,,,2
Regionalspital Emmental AG,F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Regionalspital Emmental AG,F.5.1.F,,,,8
Regionalspital Emmental AG,F.5.4.F,,,,1
Regionalspital Emmental AG,F.5.5.F,,,,0
Regionalspital Emmental AG,F.5.6.F,,,,1
Regionalspital Emmental AG,F.5.7.F,,,,6
Regionalspital Emmental AG,F.5.2.F,,,,0
Regionalspital Emmental AG,F.5.3.F,,,,0
Regionalspital Emmental AG,F.6 Arteriovenˆser Shunt, , , , 
Regionalspital Emmental AG,F.6.1.F,,,,0
Regionalspital Emmental AG,G Geburtshilfe und Frauenheilkunde, , , , 
Regionalspital Emmental AG,G.1 Geburten, , , , 
Regionalspital Emmental AG,G.1.1.F,,,,604
Regionalspital Emmental AG,G.1.1.P,,,,1
Regionalspital Emmental AG,G.1.2.P,0.046,0.03,,22
Regionalspital Emmental AG,G.1.3.P,0.032,0.187,,15
Regionalspital Emmental AG,G.1.4.P,0.215,0.329,,130
Regionalspital Emmental AG,G.1.5.P,0.173,0.276,,96
Regionalspital Emmental AG,G.1.6.P,0.157,0.246,,70
Regionalspital Emmental AG,G.1.7.P,0.236,0.355,,26
Regionalspital Emmental AG,G.2 Neugeborene, , , , 
Regionalspital Emmental AG,G.2.1.F,,,,3
Regionalspital Emmental AG,G.2.2.F,,,,0
Regionalspital Emmental AG,G.2.3.F,,,,1
Regionalspital Emmental AG,G.2.4.F,,,,1
Regionalspital Emmental AG,G.2.5.F,,,,0
Regionalspital Emmental AG,G.2.6.F,,,,1
Regionalspital Emmental AG,G.2.7.F,,,,0
Regionalspital Emmental AG,G.2.8.F,,,,11
Regionalspital Emmental AG,G.2.9.F,,,,604
Regionalspital Emmental AG,G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Regionalspital Emmental AG,G.3.1.M,0,0.001,0,71
Regionalspital Emmental AG,G.3.2.P,0.887,0.826,,63
Regionalspital Emmental AG,G.3.3.P,,,,3
Regionalspital Emmental AG,G.3.4.P,0,0.341,,0
Regionalspital Emmental AG,G.4 Bˆsartige Neubildungen der Brust und der weiblichen Geschlechtsorgane, , , , 
Regionalspital Emmental AG,G.4.1.F,,,,51
Regionalspital Emmental AG,G.4.2.F,,,,68
Regionalspital Emmental AG,G.4.3.F,,,,3
Regionalspital Emmental AG,G.4.4.M,,,,1
Regionalspital Emmental AG,G.4.5.F,,,,14
Regionalspital Emmental AG,G.4.6.M,,,,5
Regionalspital Emmental AG,G.5 Eingriffe an der Brust, , , , 
Regionalspital Emmental AG,G.5.1.F,,,,45
Regionalspital Emmental AG,G.5.2.F,,,,37
Regionalspital Emmental AG,G.5.3.P,0.676,0.793,,25
Regionalspital Emmental AG,H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Regionalspital Emmental AG,H.1 Entfernung der Niere (Nephrektomie), , , , 
Regionalspital Emmental AG,H.1.1.M,,,,1
Regionalspital Emmental AG,H.1.2.P,0,0.311,,0
Regionalspital Emmental AG,H.1.3.M,,,,1
Regionalspital Emmental AG,H.1.4.P,0,0.489,,0
Regionalspital Emmental AG,H.1.5.P,,,,1
Regionalspital Emmental AG,H.2 Nierensteine, , , , 
Regionalspital Emmental AG,H.2.1.F,,,,141
Regionalspital Emmental AG,H.2.2.P,0.319,0.489,,45
Regionalspital Emmental AG,H.3 Eingriffe an der Harnblase, , , , 
Regionalspital Emmental AG,H.3.1.F,,,,66
Regionalspital Emmental AG,H.3.2.F,,,,65
Regionalspital Emmental AG,H.3.3.F,,,,57
Regionalspital Emmental AG,H.3.4.P,,,,1
Regionalspital Emmental AG,H.3.5.M,,,,0
Regionalspital Emmental AG,H.3.6.M,,,,0
Regionalspital Emmental AG,H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Regionalspital Emmental AG,H.4.1.M,0,0.001,0,68
Regionalspital Emmental AG,H.4.2.P,0,0.021,,0
Regionalspital Emmental AG,H.5 Prostatakarzinom, , , , 
Regionalspital Emmental AG,H.5.1.F,,,,63
Regionalspital Emmental AG,H.5.2.M,0,0,0,28
Regionalspital Emmental AG,"I Erkrankungen von Knochen, Gelenken und Bindegewebe", , , , 
Regionalspital Emmental AG,"I.1 Gelenkersatz, Endoprothese", , , , 
Regionalspital Emmental AG,I.1.8.M,0,0.001,0,149
Regionalspital Emmental AG,I.1.9.M,0.067,0.043,1.6,30
Regionalspital Emmental AG,I.1.10.M,0.05,0.032,1.6,20
Regionalspital Emmental AG,I.1.11.P,,,,3
Regionalspital Emmental AG,I.1.12.M,,,,8
Regionalspital Emmental AG,I.1.13.M,,,,0
Regionalspital Emmental AG,I.1.14.M,,,,4
Regionalspital Emmental AG,I.1.15.M,0,0,0,161
Regionalspital Emmental AG,I.1.16.M,,,,8
Regionalspital Emmental AG,I.1.17.P,,,,1
Regionalspital Emmental AG,I.1.18.M,,,,6
Regionalspital Emmental AG,I.1.19.M,,,,-
Regionalspital Emmental AG,I.1.20.M,,,,3
Regionalspital Emmental AG,I.1.21.M,,,,6
Regionalspital Emmental AG,I.1.22.M,,,,0
Regionalspital Emmental AG,I.2 Behandlungen/Operationen an der Wirbels‰ule und am R¸ckenmark, , , , 
Regionalspital Emmental AG,I.2.3.F,,,,114
Regionalspital Emmental AG,I.2.4.F,,,,9
Regionalspital Emmental AG,I.2.5.M,,,,0
Regionalspital Emmental AG,"I.2.6.M Versteifung der Wirbels‰ule oder Wirbelkˆrperersatz bei Trauma (inkl. komplexe Rekonstitutionen und OP am R¸ckenmark), Mortalit‰t",,,,2
Regionalspital Emmental AG,I.2.7.M,0,0.002,0,41
Regionalspital Emmental AG,I.2.8.M,,,,-
Regionalspital Emmental AG,I.2.9.M,,,,-
Regionalspital Emmental AG,I.2.10.M,,,,-
Regionalspital Emmental AG,"I.2.11.M Exzision von Bandscheibengewebe (ohne Tumor, Trauma, komplexe OP an Wirbels‰ule), Mortalit‰t",0,0.001,0,13
Regionalspital Emmental AG,"I.2.12.M Dekompression der Wirbels‰ule ohne weitere Eingriffe an der Wirbels‰ule, Mortalit‰t",0,0.001,0,11
Regionalspital Emmental AG,I.2.13.M,0.029,0.005,6.1,34
Regionalspital Emmental AG,I.2.14.M,0,0.013,0,14
Regionalspital Emmental AG,I.2.15.P,0,0.006,,0
Regionalspital Emmental AG,I.2.16.F,,,,16
Regionalspital Emmental AG,I.2.17.F,,,,128
Regionalspital Emmental AG,I.3 H¸ftgelenknahe Frakturen, , , , 
Regionalspital Emmental AG,I.3.1.M,0.058,0.038,1.5,52
Regionalspital Emmental AG,I.3.2.M,,,,5
Regionalspital Emmental AG,I.3.3.M,,,,5
Regionalspital Emmental AG,I.3.4.M,0.1,0.026,3.8,10
Regionalspital Emmental AG,I.3.5.M,0,0.026,0,10
Regionalspital Emmental AG,I.3.6.M,,,,9
Regionalspital Emmental AG,I.3.7.M,0.077,0.082,0.9,13
Regionalspital Emmental AG,I.3.8.M,0,0.047,0,63
Regionalspital Emmental AG,"I.4 Bˆsartige Neubildungen von Knochen, Gelenken und Bindegewebe", , , , 
Regionalspital Emmental AG,I.4.1.F,,,,6
Regionalspital Emmental AG,"J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Regionalspital Emmental AG,J.1 Beatmung, , , , 
Regionalspital Emmental AG,J.1.1.M,0.2,0.283,0.7,60
Regionalspital Emmental AG,J.1.4.M,0.176,0.293,0.6,51
Regionalspital Emmental AG,J.1.2.S,110,,,60
Regionalspital Emmental AG,J.1.3.P,,,,5
Regionalspital Emmental AG,J.2 Sepsis, , , , 
Regionalspital Emmental AG,J.2.1.M,0.113,0.232,0.5,142
Regionalspital Emmental AG,J.2.2.M,0.113,0.239,0.5,141
Regionalspital Emmental AG,J.2.3.M,,,,1
Regionalspital Emmental AG,J.2.4.M,0.051,0.107,0.5,448
Regionalspital Emmental AG,J.2.5.M,0.265,0.365,0.7,34
Regionalspital Emmental AG,K Hautkrankheiten, , , , 
Regionalspital Emmental AG,K.1 Hautkrankheiten, , , , 
Regionalspital Emmental AG,K.1.1.F,,,,1
Regionalspital Emmental AG,K.1.2.F,,,,9
Regionalspital Emmental AG,K.1.3.F,,,,1
Regionalspital Emmental AG,L Transplantationen, , , , 
Regionalspital Emmental AG,L.1 Herztransplantationen, , , , 
Regionalspital Emmental AG,L.1.1.F,,,,0
Regionalspital Emmental AG,L.1.2.F,,,,0
Regionalspital Emmental AG,L.1.3.F,,,,0
Regionalspital Emmental AG,L.2 Lungentransplantationen, , , , 
Regionalspital Emmental AG,L.2.1.F,,,,0
Regionalspital Emmental AG,L.2.2.F,,,,0
Regionalspital Emmental AG,L.3 Lebertransplantationen, , , , 
Regionalspital Emmental AG,L.3.1.F,,,,0
Regionalspital Emmental AG,L.3.2.F,,,,0
Regionalspital Emmental AG,L.3.3.F,,,,0
Regionalspital Emmental AG,L.3.4.F,,,,0
Regionalspital Emmental AG,L.4 Pankreastransplantationen, , , , 
Regionalspital Emmental AG,L.4.1.F,,,,0
Regionalspital Emmental AG,L.5 Nierentransplantationen, , , , 
Regionalspital Emmental AG,L.5.1.F,,,,0
Regionalspital Emmental AG,L.5.2.F,,,,0
Regionalspital Emmental AG,L.5.3.F,,,,0
Regionalspital Emmental AG,L.5.4.F,,,,0
Regionalspital Emmental AG,L.5.5.F,,,,0
Regionalspital Emmental AG,L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Regionalspital Emmental AG,L.6.1.F,,,,0
Regionalspital Emmental AG,L.6.2.F,,,,0
Regionalspital Emmental AG,L.6.3.F,,,,0
Regionalspital Emmental AG,L.6.4.F,,,,0
Regionalspital Emmental AG,L.6.5.F,,,,0
Regionalspital Emmental AG,L.6.8.F,,,,0
Regionalspital Emmental AG,Z Zusatzinformationen, , , , 
Regionalspital Emmental AG,Z.1 Aufenthaltsdauer, , , , 
Regionalspital Emmental AG,A.1.12.X,4,,,162
Regionalspital Emmental AG,B.1.15.X,8,,,75
Regionalspital Emmental AG,E.1.1.X,3.6,,,161
Regionalspital Emmental AG,E.2.1.X,2.7,,,319
Regionalspital Emmental AG,F.1.5.X,,,,0
Regionalspital Emmental AG,G.3.1.X,3,,,71
Regionalspital Emmental AG,H.4.1.X,4.2,,,68
Regionalspital Emmental AG,I.1.23.X,5.6,,,149
Regionalspital Emmental AG,I.1.24.X,6,,,161
Regionalspital Emmental AG,Z.1.1.X,2,,,59
Institution,Indikator,beobachtete Rate 2016,erwartete Rate 2016,SMR 2016,Fallzahl 2016
Stadtspital Waid,A Erkrankungen des Herzens, , , , 
Stadtspital Waid,A.1 Herzinfarkt, , , , 
Stadtspital Waid,A.1.1.M,0.044,0.066,0.7,135
Stadtspital Waid,A.1.2.M,,,,8
Stadtspital Waid,A.1.3.M,0,0.016,0,40
Stadtspital Waid,A.1.4.M,0.037,0.057,0.7,54
Stadtspital Waid,A.1.5.M,0.121,0.157,0.8,33
Stadtspital Waid,A.1.6.P,,,,4
Stadtspital Waid,A.1.7.M,0.062,0.101,0.6,97
Stadtspital Waid,A.1.8.M,0,0.037,0,11
Stadtspital Waid,A.1.9.P,,,,4
Stadtspital Waid,A.1.10.M,0.057,0.075,0.8,53
Stadtspital Waid,A.1.11.M,0.026,0.05,0.5,78
Stadtspital Waid,A.2 Herzinsuffizienz, , , , 
Stadtspital Waid,A.2.1.M,0.078,0.092,0.8,257
Stadtspital Waid,A.2.2.M,,,,0
Stadtspital Waid,A.2.3.M,0.071,0.035,2,14
Stadtspital Waid,A.2.4.M,0.019,0.066,0.3,105
Stadtspital Waid,A.2.5.M,0.123,0.117,1.1,138
Stadtspital Waid,A.2.6.P,0.58,0.568,,40
Stadtspital Waid,A.3 Herzkatheter, , , , 
Stadtspital Waid,A.3.1.F,,,,5
Stadtspital Waid,A.3.2.M,,,,4
Stadtspital Waid,A.3.4.M,,,,1
Stadtspital Waid,A.3.7.M,,,,1
Stadtspital Waid,A.3.5.M,,,,0
Stadtspital Waid,A.3.5.P,0,0.401,,0
Stadtspital Waid,A.3.8.M,,,,0
Stadtspital Waid,A.3.6.F,,,,0
Stadtspital Waid,A.4 Herzrhythmusstˆrungen, , , , 
Stadtspital Waid,A.4.1.F,,,,156
Stadtspital Waid,A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Stadtspital Waid,A.5.1.F,,,,88
Stadtspital Waid,A.5.2.F,,,,1
Stadtspital Waid,A.6 Ablative Therapie, , , , 
Stadtspital Waid,A.6.1.F,,,,0
Stadtspital Waid,A.6.2.F,,,,0
Stadtspital Waid,A.7 Operationen am Herzen, , , , 
Stadtspital Waid,A.7.1.F,,,,3
Stadtspital Waid,A.7.2.F,,,,0
Stadtspital Waid,A.7.3.F,,,,0
Stadtspital Waid,A.7.4.F,,,,3
Stadtspital Waid,A.7.5.F,,,,0
Stadtspital Waid,A.7.6.F,,,,0
Stadtspital Waid,A.7.7.M,,,,0
Stadtspital Waid,A.7.19.M,,,,0
Stadtspital Waid,A.7.20.M,,,,0
Stadtspital Waid,A.7.8.M,,,,0
Stadtspital Waid,A.7.9.M,,,,0
Stadtspital Waid,A.7.10.M,,,,0
Stadtspital Waid,A.7.23.M,,,,0
Stadtspital Waid,A.7.11.M,,,,0
Stadtspital Waid,A.7.12.M,,,,0
Stadtspital Waid,A.7.13.M,,,,0
Stadtspital Waid,A.7.14.M,,,,0
Stadtspital Waid,A.7.15.M,,,,0
Stadtspital Waid,A.7.16.M,,,,0
Stadtspital Waid,A.7.17.M,,,,0
Stadtspital Waid,A.7.18.P,,,,0
Stadtspital Waid,A.7.21.P,,,,0
Stadtspital Waid,A.7.22.P,,,,0
Stadtspital Waid,"B Erkrankungen des Nervensystems, Schlaganfall (Stroke)", , , , 
Stadtspital Waid,B.1 Schlaganfall, , , , 
Stadtspital Waid,B.1.1.M,0.07,0.108,0.6,128
Stadtspital Waid,B.1.2.M,,,,1
Stadtspital Waid,B.1.3.M,0,0.046,0,10
Stadtspital Waid,B.1.4.M,0.056,0.087,0.6,72
Stadtspital Waid,B.1.5.M,0.111,0.159,0.7,45
Stadtspital Waid,B.1.6.P,0,0.412,,0
Stadtspital Waid,B.1.7.M,0.059,0.076,0.8,101
Stadtspital Waid,B.1.8.M,0.074,0.074,1,81
Stadtspital Waid,B.1.13.M,0,0.072,0,20
Stadtspital Waid,B.1.9.M,,,,1
Stadtspital Waid,B.1.9.P,,,,1
Stadtspital Waid,B.1.14.M,0.3,0.234,1.3,10
Stadtspital Waid,B.1.14.P,0.099,0.079,,10
Stadtspital Waid,B.1.10.M,0.231,0.279,0.8,13
Stadtspital Waid,B.1.11.M,,,,3
Stadtspital Waid,B.1.12.M,0,0.059,0,11
Stadtspital Waid,B.1.12.P,0.086,0.041,,11
Stadtspital Waid,B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Stadtspital Waid,B.2.1.M,0,0.001,0,42
Stadtspital Waid,B.2.2.P,0,0.328,,0
Stadtspital Waid,B.3 Bˆsartige Neubildungen des Gehirns oder der Hirnh‰ute, , , , 
Stadtspital Waid,B.3.1.F,,,,0
Stadtspital Waid,B.3.2.M,,,,0
Stadtspital Waid,B.4 Epilepsie, , , , 
Stadtspital Waid,B.4.1.F,,,,29
Stadtspital Waid,B.4.2.F,,,,0
Stadtspital Waid,B.5 Multiple Sklerose, , , , 
Stadtspital Waid,B.5.1.F,,,,3
Stadtspital Waid,C Geriatrische Fr¸hrehablitation, , , , 
Stadtspital Waid,C.1 Geriatrische Fr¸hrehabilitation, , , , 
Stadtspital Waid,C.1.1.F,,,,873
Stadtspital Waid,C.1.2.P,0.936,0.68,,817
Stadtspital Waid,C.1.3.S,58.2,,,817
Stadtspital Waid,D Erkrankungen der Lunge, , , , 
Stadtspital Waid,D.1 Lungenentz¸ndung (Pneumonie), , , , 
Stadtspital Waid,D.1.1.M,0.074,0.05,1.5,270
Stadtspital Waid,D.1.2.M,,,,0
Stadtspital Waid,D.1.3.M,0,0.004,0,24
Stadtspital Waid,D.1.4.M,0.023,0.017,1.4,43
Stadtspital Waid,D.1.5.M,0.075,0.047,1.6,133
Stadtspital Waid,D.1.6.M,0.129,0.094,1.4,70
Stadtspital Waid,D.1.7.M,,,,0
Stadtspital Waid,D.1.8.M,0.069,0.041,1.7,233
Stadtspital Waid,D.1.9.M,0,0.003,0,23
Stadtspital Waid,D.1.10.M,0,0.008,0,38
Stadtspital Waid,D.1.11.M,0.064,0.034,1.8,110
Stadtspital Waid,D.1.12.M,0.145,0.086,1.7,62
Stadtspital Waid,D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Stadtspital Waid,D.2.1.M,0.02,0.035,0.6,150
Stadtspital Waid,D.2.2.M,0,0.051,0,35
Stadtspital Waid,D.2.3.M,0.023,0.03,0.8,44
Stadtspital Waid,D.2.4.M,0.057,0.027,2.1,35
Stadtspital Waid,D.2.5.M,,,,9
Stadtspital Waid,D.2.6.M,0,0.032,0,27
Stadtspital Waid,D.2.6.P,0.18,0.209,,27
Stadtspital Waid,D.3 Lungenkrebs, , , , 
Stadtspital Waid,D.3.1.F,,,,60
Stadtspital Waid,D.4 Operationen an der Lunge, , , , 
Stadtspital Waid,D.4.1.M,,,,7
Stadtspital Waid,D.4.2.M,,,,0
Stadtspital Waid,D.4.2.P,,,,0
Stadtspital Waid,D.4.3.M,,,,0
Stadtspital Waid,D.4.4.P,,,,0
Stadtspital Waid,D.4.5.M,,,,3
Stadtspital Waid,E Erkrankungen der Bauchorgane, , , , 
Stadtspital Waid,E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Stadtspital Waid,E.1.1.M,0,0.001,0,180
Stadtspital Waid,E.1.2.P,0.989,0.962,,178
Stadtspital Waid,E.2 Hernienoperationen, , , , 
Stadtspital Waid,E.2.1.M,0,0.001,0,303
Stadtspital Waid,E.2.2.M,,,,3
Stadtspital Waid,E.2.3.P,0,0.266,,0
Stadtspital Waid,E.2.4.P,0.943,0.953,,214
Stadtspital Waid,E.3 Eingriffe an der Schilddr¸se, , , , 
Stadtspital Waid,E.3.1.F,,,,45
Stadtspital Waid,E.3.2.P,0,0.006,,0
Stadtspital Waid,E.3.3.F,,,,0
Stadtspital Waid,E.4 Erkrankungen von Dickdarm und Enddarm, , , , 
Stadtspital Waid,E.4.11.F,,,,78
Stadtspital Waid,E.4.12.F,,,,49
Stadtspital Waid,E.4.1.M,0.072,0.07,1,83
Stadtspital Waid,E.4.2.M,0.045,0.029,1.6,22
Stadtspital Waid,E.4.3.M,,,,7
Stadtspital Waid,E.4.4.M,0,0.09,0,12
Stadtspital Waid,E.4.5.M,,,,7
Stadtspital Waid,E.4.6.M,0,0.059,0,18
Stadtspital Waid,E.4.7.M,,,,1
Stadtspital Waid,E.4.13.M,,,,5
Stadtspital Waid,E.4.8.M,0.091,0.078,1.2,11
Stadtspital Waid,E.4.14.P,,,,1
Stadtspital Waid,E.4.15.M,,,,6
Stadtspital Waid,E.4.15.P,,,,6
Stadtspital Waid,E.5 Erkrankungen des Magens, , , , 
Stadtspital Waid,E.5.4.F,,,,12
Stadtspital Waid,E.5.5.M,0.028,0.046,0.6,36
Stadtspital Waid,E.5.1.F,,,,7
Stadtspital Waid,E.5.2.M,,,,4
Stadtspital Waid,E.5.3.M,,,,0
Stadtspital Waid,E.5.6.M,,,,3
Stadtspital Waid,E.6 Operationen am ÷sophagus, , , , 
Stadtspital Waid,E.6.1.M,,,,1
Stadtspital Waid,E.7 Operationen am Pankreas, , , , 
Stadtspital Waid,E.7.1.M,,,,0
Stadtspital Waid,E.7.2.M,,,,0
Stadtspital Waid,E.8 Bariatrische Chirurgie, , , , 
Stadtspital Waid,E.8.1.M,0,0.001,0,14
Stadtspital Waid,F Gef‰sserkrankungen, , , , 
Stadtspital Waid,F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Stadtspital Waid,F.1.1.M,,,,0
Stadtspital Waid,F.1.2.M,,,,0
Stadtspital Waid,F.1.3.F,,,,0
Stadtspital Waid,F.1.4.F,,,,0
Stadtspital Waid,F.2 Erkrankungen der Aorta, , , , 
Stadtspital Waid,F.2.1.F,,,,0
Stadtspital Waid,F.2.7.F,,,,0
Stadtspital Waid,F.2.2.M,,,,0
Stadtspital Waid,F.2.3.M,,,,0
Stadtspital Waid,F.2.8.M,,,,0
Stadtspital Waid,F.2.9.M,,,,0
Stadtspital Waid,F.2.4.F,,,,0
Stadtspital Waid,F.2.10.M,,,,0
Stadtspital Waid,F.2.11.M,,,,0
Stadtspital Waid,F.2.12.M,,,,0
Stadtspital Waid,F.2.5.M,,,,5
Stadtspital Waid,F.2.6.M,,,,0
Stadtspital Waid,F.3 Operationen an Becken≠/Beinarterien, , , , 
Stadtspital Waid,F.3.1.M,,,,0
Stadtspital Waid,F.3.2.M,,,,0
Stadtspital Waid,F.3.3.M,,,,0
Stadtspital Waid,F.3.4.M,,,,0
Stadtspital Waid,F.3.5.M,,,,0
Stadtspital Waid,F.3.6.M,,,,0
Stadtspital Waid,F.3.7.M,,,,0
Stadtspital Waid,F.3.8.F,,,,0
Stadtspital Waid,F.3.9.F,,,,0
Stadtspital Waid,F.4 Amputationen, , , , 
Stadtspital Waid,F.4.1.M,0,0.027,0,16
Stadtspital Waid,F.4.2.M,,,,3
Stadtspital Waid,F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Stadtspital Waid,F.5.1.F,,,,89
Stadtspital Waid,F.5.4.F,,,,30
Stadtspital Waid,F.5.5.F,,,,9
Stadtspital Waid,F.5.6.F,,,,16
Stadtspital Waid,F.5.7.F,,,,34
Stadtspital Waid,F.5.2.F,,,,0
Stadtspital Waid,F.5.3.F,,,,0
Stadtspital Waid,F.6 Arteriovenˆser Shunt, , , , 
Stadtspital Waid,F.6.1.F,,,,22
Stadtspital Waid,G Geburtshilfe und Frauenheilkunde, , , , 
Stadtspital Waid,G.1 Geburten, , , , 
Stadtspital Waid,G.1.1.F,,,,0
Stadtspital Waid,G.1.1.P,,,,0
Stadtspital Waid,G.1.2.P,,,,0
Stadtspital Waid,G.1.3.P,,,,0
Stadtspital Waid,G.1.4.P,,,,0
Stadtspital Waid,G.1.5.P,,,,0
Stadtspital Waid,G.1.6.P,,,,0
Stadtspital Waid,G.1.7.P,,,,0
Stadtspital Waid,G.2 Neugeborene, , , , 
Stadtspital Waid,G.2.1.F,,,,0
Stadtspital Waid,G.2.2.F,,,,0
Stadtspital Waid,G.2.3.F,,,,0
Stadtspital Waid,G.2.4.F,,,,0
Stadtspital Waid,G.2.5.F,,,,0
Stadtspital Waid,G.2.6.F,,,,0
Stadtspital Waid,G.2.7.F,,,,0
Stadtspital Waid,G.2.8.F,,,,0
Stadtspital Waid,G.2.9.F,,,,0
Stadtspital Waid,G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Stadtspital Waid,G.3.1.M,,,,0
Stadtspital Waid,G.3.2.P,,,,0
Stadtspital Waid,G.3.3.P,,,,0
Stadtspital Waid,G.3.4.P,,,,0
Stadtspital Waid,G.4 Bˆsartige Neubildungen der Brust und der weiblichen Geschlechtsorgane, , , , 
Stadtspital Waid,G.4.1.F,,,,9
Stadtspital Waid,G.4.2.F,,,,13
Stadtspital Waid,G.4.3.F,,,,1
Stadtspital Waid,G.4.4.M,,,,0
Stadtspital Waid,G.4.5.F,,,,3
Stadtspital Waid,G.4.6.M,,,,0
Stadtspital Waid,G.5 Eingriffe an der Brust, , , , 
Stadtspital Waid,G.5.1.F,,,,4
Stadtspital Waid,G.5.2.F,,,,0
Stadtspital Waid,G.5.3.P,,,,0
Stadtspital Waid,H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Stadtspital Waid,H.1 Entfernung der Niere (Nephrektomie), , , , 
Stadtspital Waid,H.1.1.M,,,,0
Stadtspital Waid,H.1.2.P,,,,0
Stadtspital Waid,H.1.3.M,,,,0
Stadtspital Waid,H.1.4.P,,,,0
Stadtspital Waid,H.1.5.P,,,,0
Stadtspital Waid,H.2 Nierensteine, , , , 
Stadtspital Waid,H.2.1.F,,,,174
Stadtspital Waid,H.2.2.P,0.517,0.489,,90
Stadtspital Waid,H.3 Eingriffe an der Harnblase, , , , 
Stadtspital Waid,H.3.1.F,,,,48
Stadtspital Waid,H.3.2.F,,,,50
Stadtspital Waid,H.3.3.F,,,,28
Stadtspital Waid,H.3.4.P,,,,1
Stadtspital Waid,H.3.5.M,,,,0
Stadtspital Waid,H.3.6.M,,,,0
Stadtspital Waid,H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Stadtspital Waid,H.4.1.M,0,0.001,0,91
Stadtspital Waid,H.4.2.P,,,,1
Stadtspital Waid,H.5 Prostatakarzinom, , , , 
Stadtspital Waid,H.5.1.F,,,,29
Stadtspital Waid,H.5.2.M,,,,0
Stadtspital Waid,"I Erkrankungen von Knochen, Gelenken und Bindegewebe", , , , 
Stadtspital Waid,"I.1 Gelenkersatz, Endoprothese", , , , 
Stadtspital Waid,I.1.8.M,0,0.001,0,51
Stadtspital Waid,I.1.9.M,0.045,0.043,1.1,66
Stadtspital Waid,I.1.10.M,0.05,0.061,0.8,20
Stadtspital Waid,I.1.11.P,,,,2
