hospital_name,indicator,observed_rate_2017,expected_rate_2017,SMR_2017,number_of_cases_2017
Insel Gruppe AG (nicht-universit‰r),B.1.3.M,0,0.035,0,102
Insel Gruppe AG (nicht-universit‰r),B.1.4.M,0.021,0.082,0.3,379
Insel Gruppe AG (nicht-universit‰r),B.1.5.M,0.062,0.156,0.4,146
Insel Gruppe AG (nicht-universit‰r),"B.1.19.P Anteil HD Schlaganfall mit Stroke Unit Behandlung (Alter >19), Direktaufnahmen",0,0.428,,0
Insel Gruppe AG (nicht-universit‰r),"B.1.20.P Anteil HD Schlaganfall mit Stroke Unit Behandlung (Alter >19), Zuverlegungen",0,0.351,,0
Insel Gruppe AG (nicht-universit‰r),B.1.7.M,0.023,0.06,0.4,554
Insel Gruppe AG (nicht-universit‰r),B.1.8.M,0.02,0.061,0.3,201
Insel Gruppe AG (nicht-universit‰r),B.1.13.M,0.025,0.055,0.5,353
Insel Gruppe AG (nicht-universit‰r),B.1.16.P,0.05,0.04,,10
Insel Gruppe AG (nicht-universit‰r),B.1.17.P,0.317,0.092,,112
Insel Gruppe AG (nicht-universit‰r),B.1.9.M,,,,1
Insel Gruppe AG (nicht-universit‰r),B.1.9.P,,,,1
Insel Gruppe AG (nicht-universit‰r),B.1.18.M,,,,0
Insel Gruppe AG (nicht-universit‰r),B.1.18.P,0,0.063,,0
Insel Gruppe AG (nicht-universit‰r),B.1.14.M,0.146,0.219,0.7,48
Insel Gruppe AG (nicht-universit‰r),B.1.14.P,0.087,0.074,,48
Insel Gruppe AG (nicht-universit‰r),B.1.10.M,0.067,0.273,0.2,60
Insel Gruppe AG (nicht-universit‰r),B.1.11.M,0,0.155,0,17
Insel Gruppe AG (nicht-universit‰r),B.1.12.M,,,,8
Insel Gruppe AG (nicht-universit‰r),B.1.12.P,,,,8
Insel Gruppe AG (nicht-universit‰r),B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Insel Gruppe AG (nicht-universit‰r),B.2.1.M,0,0.002,0,62
Insel Gruppe AG (nicht-universit‰r),B.2.2.P,0,0.347,,0
Insel Gruppe AG (nicht-universit‰r),B.3 Bˆsartige Neubildungen des Gehirns oder der Hirnh‰ute, , , , 
Insel Gruppe AG (nicht-universit‰r),B.3.1.F,,,,15
Insel Gruppe AG (nicht-universit‰r),B.3.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r),B.4 Epilepsie, , , , 
Insel Gruppe AG (nicht-universit‰r),B.4.1.F,,,,70
Insel Gruppe AG (nicht-universit‰r),B.4.2.F,,,,2
Insel Gruppe AG (nicht-universit‰r),B.5 Multiple Sklerose, , , , 
Insel Gruppe AG (nicht-universit‰r),B.5.1.F,,,,4
Insel Gruppe AG (nicht-universit‰r),C Altersmedizin, , , , 
Insel Gruppe AG (nicht-universit‰r),C.1 Geriatrische Fr¸hrehabilitation, , , , 
Insel Gruppe AG (nicht-universit‰r),C.1.1.F,,,,772
Insel Gruppe AG (nicht-universit‰r),C.1.2.P,0.921,0.654,,711
Insel Gruppe AG (nicht-universit‰r),C.1.3.S,44.1,,,711
Insel Gruppe AG (nicht-universit‰r),C.1.4.P,,,,3
Insel Gruppe AG (nicht-universit‰r),C.1.5.S,,,,3
Insel Gruppe AG (nicht-universit‰r),C.2 Mangelern‰hrung bei ƒlteren, , , , 
Insel Gruppe AG (nicht-universit‰r),C.2.1.P,0.01,0.016,,86
Insel Gruppe AG (nicht-universit‰r),C.2.2.P,,,,8
Insel Gruppe AG (nicht-universit‰r),D Erkrankungen der Lunge, , , , 
Insel Gruppe AG (nicht-universit‰r),D.1 Lungenentz¸ndung (Pneumonie), , , , 
Insel Gruppe AG (nicht-universit‰r),D.1.1.M,0.06,0.064,0.9,664
Insel Gruppe AG (nicht-universit‰r),D.1.2.M,,,,3
Insel Gruppe AG (nicht-universit‰r),D.1.3.M,0,0.007,0,32
Insel Gruppe AG (nicht-universit‰r),D.1.4.M,0.01,0.026,0.4,100
Insel Gruppe AG (nicht-universit‰r),D.1.5.M,0.064,0.056,1.2,327
Insel Gruppe AG (nicht-universit‰r),D.1.6.M,0.089,0.105,0.8,202
Insel Gruppe AG (nicht-universit‰r),D.1.7.M,,,,3
Insel Gruppe AG (nicht-universit‰r),D.1.8.M,0.035,0.044,0.8,517
Insel Gruppe AG (nicht-universit‰r),D.1.9.M,0,0.003,0,31
Insel Gruppe AG (nicht-universit‰r),D.1.10.M,0,0.01,0,84
Insel Gruppe AG (nicht-universit‰r),D.1.11.M,0.037,0.032,1.2,241
Insel Gruppe AG (nicht-universit‰r),D.1.12.M,0.056,0.086,0.6,161
Insel Gruppe AG (nicht-universit‰r),D.1.13.M,0.226,0.194,1.2,53
Insel Gruppe AG (nicht-universit‰r),D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Insel Gruppe AG (nicht-universit‰r),D.2.1.M,0.015,0.042,0.3,204
Insel Gruppe AG (nicht-universit‰r),D.2.2.M,0.069,0.068,1,29
Insel Gruppe AG (nicht-universit‰r),D.2.3.M,0,0.027,0,68
Insel Gruppe AG (nicht-universit‰r),D.2.4.M,0,0.026,0,53
Insel Gruppe AG (nicht-universit‰r),D.2.5.M,,,,8
Insel Gruppe AG (nicht-universit‰r),D.2.6.M,0.022,0.044,0.5,46
Insel Gruppe AG (nicht-universit‰r),D.2.6.P,0.225,0.213,,46
Insel Gruppe AG (nicht-universit‰r),D.3 Lungenkrebs, , , , 
Insel Gruppe AG (nicht-universit‰r),D.3.1.F,,,,138
Insel Gruppe AG (nicht-universit‰r),D.4 Operationen an der Lunge, , , , 
Insel Gruppe AG (nicht-universit‰r),D.4.1.M,0,0.018,0,22
Insel Gruppe AG (nicht-universit‰r),D.4.2.M,,,,1
Insel Gruppe AG (nicht-universit‰r),D.4.2.P,,,,1
Insel Gruppe AG (nicht-universit‰r),D.4.3.M,0,0.016,0,11
Insel Gruppe AG (nicht-universit‰r),D.4.4.P,0,0.071,,0
Insel Gruppe AG (nicht-universit‰r),D.4.5.M,,,,6
Insel Gruppe AG (nicht-universit‰r),E Erkrankungen der Bauchorgane, , , , 
Insel Gruppe AG (nicht-universit‰r),E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Insel Gruppe AG (nicht-universit‰r),E.1.1.M,0.008,0.002,4.2,265
Insel Gruppe AG (nicht-universit‰r),E.1.2.P,0.985,0.967,,261
Insel Gruppe AG (nicht-universit‰r),E.2 Hernienoperationen, , , , 
Insel Gruppe AG (nicht-universit‰r),E.2.1.M,0,0.001,0,419
Insel Gruppe AG (nicht-universit‰r),E.2.2.M,0,0.04,0,11
Insel Gruppe AG (nicht-universit‰r),E.2.3.P,,,,3
Insel Gruppe AG (nicht-universit‰r),E.2.4.P,0.968,0.98,,299
Insel Gruppe AG (nicht-universit‰r),E.3 Eingriffe an der Schilddr¸se, , , , 
Insel Gruppe AG (nicht-universit‰r),E.3.1.F,,,,13
Insel Gruppe AG (nicht-universit‰r),E.3.2.P,,,,1
Insel Gruppe AG (nicht-universit‰r),E.3.4.F,,,,4
Insel Gruppe AG (nicht-universit‰r),E.3.5.F,,,,9
Insel Gruppe AG (nicht-universit‰r),E.3.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r),E.4 Erkrankungen von Dickdarm und Enddarm, , , , 
Insel Gruppe AG (nicht-universit‰r),E.4.11.F,,,,88
Insel Gruppe AG (nicht-universit‰r),E.4.12.F,,,,82
Insel Gruppe AG (nicht-universit‰r),E.4.1.M,0.083,0.05,1.7,132
Insel Gruppe AG (nicht-universit‰r),E.4.2.M,0.077,0.022,3.4,39
Insel Gruppe AG (nicht-universit‰r),E.4.3.M,0.25,0.131,1.9,12
Insel Gruppe AG (nicht-universit‰r),E.4.4.M,,,,2
Insel Gruppe AG (nicht-universit‰r),E.4.5.M,0,0.002,0,25
Insel Gruppe AG (nicht-universit‰r),E.4.6.M,0.034,0.025,1.4,29
Insel Gruppe AG (nicht-universit‰r),E.4.7.M,,,,4
Insel Gruppe AG (nicht-universit‰r),E.4.13.M,,,,1
Insel Gruppe AG (nicht-universit‰r),E.4.8.M,0.105,0.069,1.5,19
Insel Gruppe AG (nicht-universit‰r),E.4.14.P,0,0.035,,0
Insel Gruppe AG (nicht-universit‰r),E.4.15.M,0.273,0.124,2.2,11
Insel Gruppe AG (nicht-universit‰r),E.4.15.P,0.106,0.055,,11
Insel Gruppe AG (nicht-universit‰r),E.4.16.M,,,,0
Insel Gruppe AG (nicht-universit‰r),E.4.16.P,0,0.105,,0
Insel Gruppe AG (nicht-universit‰r),E.5 Erkrankungen des Magens, , , , 
Insel Gruppe AG (nicht-universit‰r),E.5.4.F,,,,14
Insel Gruppe AG (nicht-universit‰r),E.5.5.M,0.057,0.04,1.4,53
Insel Gruppe AG (nicht-universit‰r),E.5.1.F,,,,12
Insel Gruppe AG (nicht-universit‰r),E.5.2.M,,,,1
Insel Gruppe AG (nicht-universit‰r),E.5.3.M,,,,0
Insel Gruppe AG (nicht-universit‰r),E.5.6.M,0,0.028,0,11
Insel Gruppe AG (nicht-universit‰r),E.6 Operationen am ÷sophagus, , , , 
Insel Gruppe AG (nicht-universit‰r),E.6.1.M,,,,0
Insel Gruppe AG (nicht-universit‰r),E.7 Operationen am Pankreas, , , , 
Insel Gruppe AG (nicht-universit‰r),E.7.1.M,,,,2
Insel Gruppe AG (nicht-universit‰r),E.7.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r),E.8 Bariatrische Eingriffe, , , , 
Insel Gruppe AG (nicht-universit‰r),E.8.1.M,,,,9
Insel Gruppe AG (nicht-universit‰r),F Gef‰sserkrankungen, , , , 
Insel Gruppe AG (nicht-universit‰r),F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Insel Gruppe AG (nicht-universit‰r),F.1.1.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.1.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.1.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.1.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2 Erkrankungen der Aorta, , , , 
Insel Gruppe AG (nicht-universit‰r),F.2.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2.7.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2.3.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2.8.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2.9.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2.10.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2.11.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2.12.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.2.5.M,,,,7
Insel Gruppe AG (nicht-universit‰r),F.2.6.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.3 Operationen an Becken≠/Beinarterien, , , , 
Insel Gruppe AG (nicht-universit‰r),F.3.1.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.3.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.3.3.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.3.4.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.3.5.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.3.6.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.3.7.M,,,,0
Insel Gruppe AG (nicht-universit‰r),F.3.8.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.3.9.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.4 Amputationen, , , , 
Insel Gruppe AG (nicht-universit‰r),F.4.1.M,0.022,0.023,0.9,46
Insel Gruppe AG (nicht-universit‰r),F.4.2.M,,,,3
Insel Gruppe AG (nicht-universit‰r),F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Insel Gruppe AG (nicht-universit‰r),F.5.1.F,,,,7
Insel Gruppe AG (nicht-universit‰r),F.5.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.5.5.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.5.6.F,,,,3
Insel Gruppe AG (nicht-universit‰r),F.5.7.F,,,,4
Insel Gruppe AG (nicht-universit‰r),F.5.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.5.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r),F.6 Arteriovenˆser Shunt, , , , 
Insel Gruppe AG (nicht-universit‰r),F.6.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r),G Geburtshilfe und Frauenheilkunde, , , , 
Insel Gruppe AG (nicht-universit‰r),G.1 Geburten, , , , 
Insel Gruppe AG (nicht-universit‰r),G.1.1.F,,,,459
Insel Gruppe AG (nicht-universit‰r),G.1.1.P,0,0,,0
Insel Gruppe AG (nicht-universit‰r),G.1.2.P,0.042,0.029,,11
Insel Gruppe AG (nicht-universit‰r),G.1.3.P,0.183,0.168,,48
Insel Gruppe AG (nicht-universit‰r),G.1.4.P,0.427,0.321,,196
Insel Gruppe AG (nicht-universit‰r),G.1.5.P,0.391,0.268,,163
Insel Gruppe AG (nicht-universit‰r),G.1.6.P,0.383,0.238,,120
Insel Gruppe AG (nicht-universit‰r),G.1.7.P,0.413,0.343,,43
Insel Gruppe AG (nicht-universit‰r),G.2 Neugeborene, , , , 
Insel Gruppe AG (nicht-universit‰r),G.2.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r),G.2.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r),G.2.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r),G.2.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r),G.2.5.F,,,,0
Insel Gruppe AG (nicht-universit‰r),G.2.6.F,,,,0
Insel Gruppe AG (nicht-universit‰r),G.2.7.F,,,,0
Insel Gruppe AG (nicht-universit‰r),G.2.8.F,,,,15
Insel Gruppe AG (nicht-universit‰r),G.2.9.F,,,,450
Insel Gruppe AG (nicht-universit‰r),G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Insel Gruppe AG (nicht-universit‰r),G.3.1.M,0.023,0.002,10.8,43
Insel Gruppe AG (nicht-universit‰r),G.3.2.P,0.395,0.842,,17
Insel Gruppe AG (nicht-universit‰r),G.3.5.P,,,,9
Insel Gruppe AG (nicht-universit‰r),G.3.7.P,,,,8
Insel Gruppe AG (nicht-universit‰r),G.3.3.P,0,0.091,,0
Insel Gruppe AG (nicht-universit‰r),G.3.4.P,,,,1
Insel Gruppe AG (nicht-universit‰r),G.4 Bˆsartige Neubildungen der Brust und der weiblichen Geschlechtsorgane, , , , 
Insel Gruppe AG (nicht-universit‰r),G.4.1.F,,,,10
Insel Gruppe AG (nicht-universit‰r),G.4.2.F,,,,17
Insel Gruppe AG (nicht-universit‰r),G.4.3.F,,,,4
Insel Gruppe AG (nicht-universit‰r),G.4.4.M,,,,0
Insel Gruppe AG (nicht-universit‰r),G.4.5.F,,,,2
Insel Gruppe AG (nicht-universit‰r),G.4.6.M,,,,0
Insel Gruppe AG (nicht-universit‰r),G.5 Eingriffe an der Brust, , , , 
Insel Gruppe AG (nicht-universit‰r),G.5.1.F,,,,7
Insel Gruppe AG (nicht-universit‰r),G.5.2.F,,,,3
Insel Gruppe AG (nicht-universit‰r),G.5.3.P,,,,3
Insel Gruppe AG (nicht-universit‰r),G.6 Eingriffe am Beckenboden bei der Frau, , , , 
Insel Gruppe AG (nicht-universit‰r),G.6.1.F,,,,14
Insel Gruppe AG (nicht-universit‰r),G.6.2.F,,,,8
Insel Gruppe AG (nicht-universit‰r),G.6.3.F,,,,6
Insel Gruppe AG (nicht-universit‰r),G.6.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r),H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Insel Gruppe AG (nicht-universit‰r),H.1 Entfernung der Niere (Nephrektomie), , , , 
Insel Gruppe AG (nicht-universit‰r),H.1.5.M,,,,0
Insel Gruppe AG (nicht-universit‰r),H.1.5.P,,,,0
Insel Gruppe AG (nicht-universit‰r),H.1.6.P,,,,0
Insel Gruppe AG (nicht-universit‰r),H.1.7.M,,,,0
Insel Gruppe AG (nicht-universit‰r),H.1.8.M,,,,0
Insel Gruppe AG (nicht-universit‰r),H.1.9.P,,,,0
Insel Gruppe AG (nicht-universit‰r),H.1.10.M,,,,0
Insel Gruppe AG (nicht-universit‰r),H.2 Nierensteine, , , , 
Insel Gruppe AG (nicht-universit‰r),H.2.1.F,,,,138
Insel Gruppe AG (nicht-universit‰r),H.2.2.P,,,,8
Insel Gruppe AG (nicht-universit‰r),H.3 Eingriffe an der Harnblase, , , , 
Insel Gruppe AG (nicht-universit‰r),H.3.1.F,,,,12
Insel Gruppe AG (nicht-universit‰r),H.3.2.F,,,,6
Insel Gruppe AG (nicht-universit‰r),H.3.3.F,,,,5
Insel Gruppe AG (nicht-universit‰r),H.3.4.P,,,,1
Insel Gruppe AG (nicht-universit‰r),H.3.5.M,,,,0
Insel Gruppe AG (nicht-universit‰r),H.3.6.M,,,,0
Insel Gruppe AG (nicht-universit‰r),H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Insel Gruppe AG (nicht-universit‰r),H.4.2.P,0,0.027,,0
Insel Gruppe AG (nicht-universit‰r),H.4.3.M,0,0.001,0,20
Insel Gruppe AG (nicht-universit‰r),H.4.4.M,,,,5
Insel Gruppe AG (nicht-universit‰r),H.5 Prostatakarzinom, , , , 
Insel Gruppe AG (nicht-universit‰r),H.5.1.F,,,,13
Insel Gruppe AG (nicht-universit‰r),H.5.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r),"I Erkrankungen von Knochen, Gelenken und Bindegewebe", , , , 
Insel Gruppe AG (nicht-universit‰r),"I.1 Gelenkersatz, Endoprothese", , , , 
Insel Gruppe AG (nicht-universit‰r),I.1.8.M,0,0.001,0,260
Insel Gruppe AG (nicht-universit‰r),I.1.9.M,0.012,0.036,0.3,81
Insel Gruppe AG (nicht-universit‰r),I.1.10.M,0.037,0.03,1.2,27
Insel Gruppe AG (nicht-universit‰r),I.1.11.P,,,,4
Insel Gruppe AG (nicht-universit‰r),I.1.12.M,0,0.003,0,10
Insel Gruppe AG (nicht-universit‰r),I.1.13.M,,,,0
Insel Gruppe AG (nicht-universit‰r),I.1.14.M,,,,5
Insel Gruppe AG (nicht-universit‰r),I.1.15.M,0,0,0,226
Insel Gruppe AG (nicht-universit‰r),I.1.16.M,0,0.001,0,10
Insel Gruppe AG (nicht-universit‰r),I.1.17.P,,,,3
Insel Gruppe AG (nicht-universit‰r),I.1.18.M,0.067,0.002,36.2,15
Insel Gruppe AG (nicht-universit‰r),I.1.19.M,,,,0
Insel Gruppe AG (nicht-universit‰r),I.1.20.M,,,,3
Insel Gruppe AG (nicht-universit‰r),I.1.21.M,0,0.048,0,12
Insel Gruppe AG (nicht-universit‰r),I.1.22.M,,,,1
Insel Gruppe AG (nicht-universit‰r),I.2 Behandlungen/Operationen an der Wirbels‰ule und am R¸ckenmark, , , , 
Insel Gruppe AG (nicht-universit‰r),I.2.3.F,,,,545
Insel Gruppe AG (nicht-universit‰r),I.2.4.F,,,,38
Insel Gruppe AG (nicht-universit‰r),I.2.5.M,,,,3
Insel Gruppe AG (nicht-universit‰r),"I.2.6.M Versteifung der Wirbels‰ule oder Wirbelkˆrperersatz bei Trauma (inkl. komplexe Rekonstitutionen und OP am R¸ckenmark), Mortalit‰t",0,0.024,0,11
Insel Gruppe AG (nicht-universit‰r),I.2.18.M,,,,1
Insel Gruppe AG (nicht-universit‰r),I.2.7.M,,,,6
Insel Gruppe AG (nicht-universit‰r),I.2.8.M,0,0,0,77
Insel Gruppe AG (nicht-universit‰r),I.2.9.M,0,0.001,0,61
Insel Gruppe AG (nicht-universit‰r),I.2.10.M,0,0.005,0,32
Insel Gruppe AG (nicht-universit‰r),"I.2.11.M Exzision von Bandscheibengewebe (ohne Tumor, Trauma, komplexe OP an Wirbels‰ule), Mortalit‰t",0,0,0,214
Insel Gruppe AG (nicht-universit‰r),"I.2.12.M Dekompression der Wirbels‰ule ohne weitere Eingriffe an der Wirbels‰ule, Mortalit‰t",0,0.001,0,45
Insel Gruppe AG (nicht-universit‰r),I.2.13.M,0,0.001,0,43
Insel Gruppe AG (nicht-universit‰r),I.2.14.M,0,0.011,0,52
Insel Gruppe AG (nicht-universit‰r),I.2.15.P,0,0.007,,0
Insel Gruppe AG (nicht-universit‰r),I.2.16.F,,,,38
Insel Gruppe AG (nicht-universit‰r),I.2.17.F,,,,210
Insel Gruppe AG (nicht-universit‰r),I.3 H¸ftgelenknahe Frakturen, , , , 
Insel Gruppe AG (nicht-universit‰r),I.3.1.M,0.026,0.035,0.7,191
Insel Gruppe AG (nicht-universit‰r),I.3.2.M,,,,8
Insel Gruppe AG (nicht-universit‰r),I.3.3.M,0.067,0.008,8.2,15
Insel Gruppe AG (nicht-universit‰r),I.3.4.M,0.043,0.019,2.3,47
Insel Gruppe AG (nicht-universit‰r),I.3.5.M,0,0.032,0,36
Insel Gruppe AG (nicht-universit‰r),I.3.6.M,0.051,0.041,1.2,39
Insel Gruppe AG (nicht-universit‰r),I.3.7.M,0,0.065,0,46
Insel Gruppe AG (nicht-universit‰r),I.3.8.M,0.034,0.032,1.1,146
Insel Gruppe AG (nicht-universit‰r),"I.4 Bˆsartige Neubildungen von Knochen, Gelenken und Bindegewebe", , , , 
Insel Gruppe AG (nicht-universit‰r),I.4.1.F,,,,1
Insel Gruppe AG (nicht-universit‰r),"J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Insel Gruppe AG (nicht-universit‰r),J.1 Beatmung, , , , 
Insel Gruppe AG (nicht-universit‰r),J.1.1.M,0.228,0.317,0.7,92
Insel Gruppe AG (nicht-universit‰r),J.1.4.M,0.247,0.32,0.8,73
Insel Gruppe AG (nicht-universit‰r),J.1.5.M,0.351,0.327,1.1,37
Insel Gruppe AG (nicht-universit‰r),J.1.6.M,0.145,0.323,0.5,55
Insel Gruppe AG (nicht-universit‰r),J.1.2.S,148.1,,,92
Insel Gruppe AG (nicht-universit‰r),J.1.3.P,0.524,0.417,,11
Insel Gruppe AG (nicht-universit‰r),J.2 Sepsis, , , , 
Insel Gruppe AG (nicht-universit‰r),J.2.1.M,0.215,0.234,0.9,135
Insel Gruppe AG (nicht-universit‰r),J.2.2.M,0.22,0.241,0.9,132
Insel Gruppe AG (nicht-universit‰r),J.2.3.M,,,,3
Insel Gruppe AG (nicht-universit‰r),J.2.4.M,0.067,0.112,0.6,691
Insel Gruppe AG (nicht-universit‰r),J.2.5.M,0.48,0.403,1.2,25
Insel Gruppe AG (nicht-universit‰r),J.3 Nierenversagen bei Kontrastmitteleinsatz, , , , 
Insel Gruppe AG (nicht-universit‰r),J.3.1.P,0.058,0.066,,22
Insel Gruppe AG (nicht-universit‰r),K Hautkrankheiten, , , , 
Insel Gruppe AG (nicht-universit‰r),K.1 Hautkrankheiten, , , , 
Insel Gruppe AG (nicht-universit‰r),K.1.1.F,,,,4
Insel Gruppe AG (nicht-universit‰r),K.1.2.F,,,,6
Insel Gruppe AG (nicht-universit‰r),K.1.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L Hochspezialisierte Medizin, , , , 
Insel Gruppe AG (nicht-universit‰r),L.1 Herztransplantationen, , , , 
Insel Gruppe AG (nicht-universit‰r),L.1.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.1.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.1.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.2 Lungentransplantationen, , , , 
Insel Gruppe AG (nicht-universit‰r),L.2.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.2.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.3 Lebertransplantationen, , , , 
Insel Gruppe AG (nicht-universit‰r),L.3.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.3.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.3.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.3.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.4 Pankreastransplantationen, , , , 
Insel Gruppe AG (nicht-universit‰r),L.4.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.5 Nierentransplantationen, , , , 
Insel Gruppe AG (nicht-universit‰r),L.5.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.5.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.5.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.5.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.5.5.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.5.6.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Insel Gruppe AG (nicht-universit‰r),L.6.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.6.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.6.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.6.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.6.5.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.6.8.F,,,,0
Insel Gruppe AG (nicht-universit‰r),L.7 Hypertherme Chemotherapie, , , , 
Insel Gruppe AG (nicht-universit‰r),L.7.1.F Hypertherme intraperitoneale Chemotherapie [HIPEC],,,,0
Insel Gruppe AG (nicht-universit‰r),L.7.2.F Hypertherme intrathorakale Chemotherapie [HITOC],,,,0
Insel Gruppe AG (nicht-universit‰r),Z Zusatzinformationen, , , , 
Insel Gruppe AG (nicht-universit‰r),Z.1 Aufenthaltsdauer, , , , 
Insel Gruppe AG (nicht-universit‰r),A.1.12.X,4.9,,,219
Insel Gruppe AG (nicht-universit‰r),B.1.15.X,17.5,,,432
Insel Gruppe AG (nicht-universit‰r),E.1.1.X,4.3,,,265
Insel Gruppe AG (nicht-universit‰r),E.2.1.X,2.5,,,419
Insel Gruppe AG (nicht-universit‰r),F.1.5.X,,,,0
Insel Gruppe AG (nicht-universit‰r),G.3.1.X,4.5,,,43
Insel Gruppe AG (nicht-universit‰r),H.4.5.X,3.1,,,25
Insel Gruppe AG (nicht-universit‰r),I.1.23.X,6.4,,,259
Insel Gruppe AG (nicht-universit‰r),I.1.24.X,7.4,,,225
Insel Gruppe AG (nicht-universit‰r),Z.1.1.X,2.2,,,30
Insel Gruppe AG (nicht-universit‰r),Z.2 Verlegungsraten, , , , 
Insel Gruppe AG (nicht-universit‰r),A.1.1.V,0.18,0.278,,39
Insel Gruppe AG (nicht-universit‰r),A.2.1.V,0.053,0.061,,23
Insel Gruppe AG (nicht-universit‰r),A.3.2.V,,,,4
Insel Gruppe AG (nicht-universit‰r),A.3.4.V,0.105,0.068,,11
Insel Gruppe AG (nicht-universit‰r),A.7.7.V,,,,0
Insel Gruppe AG (nicht-universit‰r),A.7.11.V,,,,0
Insel Gruppe AG (nicht-universit‰r),A.7.12.V,,,,0
Insel Gruppe AG (nicht-universit‰r),B.1.1.V,0.064,0.179,,40
Insel Gruppe AG (nicht-universit‰r),B.1.7.V,0.057,0.144,,31
Insel Gruppe AG (nicht-universit‰r),D.1.8.V,,,,8
Insel Gruppe AG (nicht-universit‰r),D.2.1.V,,,,7
Insel Gruppe AG (nicht-universit‰r),E.4.1.V,,,,6
Insel Gruppe AG (nicht-universit‰r),F.2.13.V,,,,0
Insel Gruppe AG (nicht-universit‰r),F.3.1.V,,,,0
Insel Gruppe AG (nicht-universit‰r),I.1.8.V,0,0.006,,0
